molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type
CHEMBL39830,Nc1ccc(C(=O)N2CCc3cc(S(=O)(=O)N4CC(c5ccccc5)NC4=O)ccc32)cc1,440.0,nM,IC50
CHEMBL39830,Nc1ccc(C(=O)N2CCc3cc(S(=O)(=O)N4CC(c5ccccc5)NC4=O)ccc32)cc1,1240.0,nM,IC50
CHEMBL96179,COC(=O)N1c2c(ccc3c2OCO3)[C@@]23CCN4CCCC5(CCC12[C@](O)(C(=O)OC)C5)[C@]43C#N,2.5,ug.mL-1,IC50
CHEMBL318489,COC(=O)C1=CC23CCCN4CC[C@@]5(c6ccc7c(c6N(C(=O)OC)C15CC2)OCO7)[C@@H]43,4.4,ug.mL-1,IC50
CHEMBL265628,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,75000.0,nM,IC50
CHEMBL265628,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,95000.0,nM,IC50
CHEMBL16027,CN1C(=O)CCC2(C)c3ccc(F)cc3CCC12,114.82,nM,IC50
CHEMBL84758,CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1c1ccccc1,700.0,nM,IC50
CHEMBL84758,CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1c1ccccc1,400.0,nM,IC50
CHEMBL84758,CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1c1ccccc1,1600.0,nM,IC50
CHEMBL3215458,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](O[C@@H]2[C@H](O)[C@H](O[C@H]3[C@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]4O)[C@H](NC(=O)c4ccc5ccccc5c4)[C@H](OCCCc4cccc(CCCO)c4)O[C@H]3CO)O[C@@H](CO)[C@@H]2O)(C(=O)[O-])C[C@H]1O.[Na+],200000.0,nM,IC50
CHEMBL264848,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@H]1[C@H](CC(=O)N2CCOCC2)[C@@H]1c1ccccc1,0.7,nM,IC50
CHEMBL264848,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@H]1[C@H](CC(=O)N2CCOCC2)[C@@H]1c1ccccc1,20.0,nM,IC50
CHEMBL419286,CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)c1nc(C(C)C)c[nH]1)C(C)C,40.0,nM,IC50
CHEMBL162185,Cc1ccc(S(=O)(=O)NCC(=O)NC(Cc2ccc3c(N)nccc3c2)C(=O)N2CCCCC2)cc1,357000.0,nM,IC50
CHEMBL307462,COc1ccc(S(=O)(=O)Nc2ccc(-c3cc(N)n(-c4ccccn4)n3)cc2)cc1,436.0,nM,IC50
CHEMBL101868,COc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,23000.0,nM,IC50
CHEMBL101868,COc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,85000.0,nM,IC50
CHEMBL94783,COC(=O)c1cc(-c2ccc(F)cc2C)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2,11.0,nM,IC50
CHEMBL351007,CN(CCc1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,5.8,nM,IC50
CHEMBL351007,CN(CCc1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,800.0,nM,IC50
CHEMBL164199,Cc1ccc(CCNc2ccc(C(Cc3cc[n+]([O-])cc3)c3ccc(OC(F)F)c(OC(F)F)c3)cn2)cc1,2.3,nM,IC50
CHEMBL164199,Cc1ccc(CCNc2ccc(C(Cc3cc[n+]([O-])cc3)c3ccc(OC(F)F)c(OC(F)F)c3)cn2)cc1,800.0,nM,IC50
CHEMBL286224,[O-][n+]1ccc(CC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,4.2,nM,IC50
CHEMBL286224,[O-][n+]1ccc(CC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,700.0,nM,IC50
CHEMBL165840,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CO)c(=O)nc1SCc1ccc(F)cc1,1.5,nM,IC50
CHEMBL95881,CC(C)C[C@H]1CN[C@H](C(=O)NCCCCCC(=O)NO)Cc2ccc(cc2)OCCCCC[C@H]1C(=O)OC(C)(C)C,2.1,nM,IC50
CHEMBL436559,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,560.0,nM,IC50
CHEMBL436559,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,28700.0,nM,IC50
CHEMBL157616,Clc1ccc(-c2nn(-c3ccccc3)c3c2CCC3)cc1,2590.0,nM,IC50
CHEMBL157616,Clc1ccc(-c2nn(-c3ccccc3)c3c2CCC3)cc1,10000.0,nM,IC50
CHEMBL316187,COc1cc(Cn2nc(-c3ccccc3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)cc(OC)c1,28.0,nM,IC50
CHEMBL316187,COc1cc(Cn2nc(-c3ccccc3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)cc(OC)c1,9.7,nM,IC50
CHEMBL315752,CCC(CC)Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,15.0,nM,IC50
CHEMBL315752,CCC(CC)Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,31.0,nM,IC50
CHEMBL315638,O=C(O)c1cccc(Cn2nc(-c3cccs3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c1,6.2,nM,IC50
CHEMBL315638,O=C(O)c1cccc(Cn2nc(-c3cccs3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c1,89.0,nM,IC50
CHEMBL375586,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]([C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](C=O)NC(C)=O)[C@H](O)CO)[C@@H]2O)(C(=O)O)C[C@@H]1O,600000.0,nM,IC50
CHEMBL423413,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3cc(Cl)ccc3c1=O)CC2,1350.0,nM,IC50
CHEMBL423413,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3cc(Cl)ccc3c1=O)CC2,1330.0,nM,IC50
CHEMBL347643,O=C(O)[C@H](Cc1cccc(Cl)c1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,3.6,nM,IC50
CHEMBL81882,CCCCCC(O)c1cccc(CCCCCC(=O)O)c1,500.0,nM,IC50
CHEMBL81882,CCCCCC(O)c1cccc(CCCCCC(=O)O)c1,27000.0,nM,IC50
CHEMBL93507,CCC(C)C(N)C(=O)N1CCCCC1,62000.0,nM,IC50
CHEMBL93507,CCC(C)C(N)C(=O)N1CCCCC1,67000.0,nM,IC50
CHEMBL85239,CC(C)(C)OC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCCCCCOP(=O)(O)Oc1ccccc1Cl.CCN(CC)CC,18300.0,nM,IC50
CHEMBL100800,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)O)C(C)C,8.4,nM,IC50
CHEMBL103938,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN1CCCC1)C(C)C,13.0,nM,IC50
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,5000.0,nM,IC50
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,9500.0,nM,IC50
CHEMBL320126,CC(C)[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)c1cc2ccccc2[nH]1)C(C)C,1.2,nM,IC50
CHEMBL83622,CCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,23.0,nM,IC50
CHEMBL171919,CCc1cc(SCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,11.0,nM,IC50
CHEMBL174267,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1-c1ccccc1,1100.0,nM,IC50
CHEMBL83300,CCc1cc(NCc2ccccc2N)c(O)nc1C,28000.0,nM,IC50
CHEMBL314003,CCc1cc(NCc2ccccc2COC)c(O)nc1C,35500.0,nM,IC50
CHEMBL315689,CCc1cc(NCc2ncccc2OC)c(O)nc1C,1550.0,nM,IC50
CHEMBL325731,CC(C)[C@H](NS(=O)(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NS(=O)(=O)N(C)Cc1ccccn1)C(C)C,38.0,nM,IC50
CHEMBL35648,,8.43,ug.mL-1,IC50
CHEMBL35648,,0.26,ug.mL-1,IC50
CHEMBL35648,,2.99,ug.mL-1,IC50
CHEMBL35648,,5.39,ug.mL-1,IC50
CHEMBL100647,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)O)C(C)C,6.8,nM,IC50
CHEMBL267943,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cccs1)NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1CN[C@@H](Cc1ccccc1)C(N)=O,1.0,nM,IC50
CHEMBL267943,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cccs1)NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1CN[C@@H](Cc1ccccc1)C(N)=O,5.6,nM,IC50
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,100.0,nM,IC50
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,600.0,nM,IC50
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,700.0,nM,IC50
CHEMBL314360,CC(=O)N(O)C/C=C/c1cccc(Oc2ccccc2)c1,100.0,nM,IC50
CHEMBL314360,CC(=O)N(O)C/C=C/c1cccc(Oc2ccccc2)c1,40.0,nM,IC50
CHEMBL314360,CC(=O)N(O)C/C=C/c1cccc(Oc2ccccc2)c1,100.0,nM,IC50
CHEMBL358780,CCCCCCCCCCCCCCOP(=O)(O)OCCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1,101000.0,nM,IC50
CHEMBL347239,c1ccc(CN(c2ccncc2)n2cccc2)cc1,13500.0,nM,IC50
CHEMBL347239,c1ccc(CN(c2ccncc2)n2cccc2)cc1,3500.0,nM,IC50
CHEMBL297115,CCN1c2ncccc2-c2nc(C)cn2-c2cccnc21,11200.0,nM,IC50
CHEMBL53963,N=C(N)[C@]1(N)CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,18.0,nM,IC50
CHEMBL1096242,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(=O)N3CC3)CO[C@@H]1C[C@@H]2O,15.6,nM,IC50
CHEMBL86972,O=C(O)C(CCCc1ccc(-c2ccccc2)cc1)P(=O)(O)O,2200.0,nM,IC50
CHEMBL84909,CC(C)=CCC/C(C)=C/CC(P(=O)(O)O)P(=O)(O)O,35.5,nM,IC50
CHEMBL15766,CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1,87.0,nM,IC50
CHEMBL15766,CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1,2874.0,nM,IC50
CHEMBL112191,COc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,16.0,nM,IC50
CHEMBL112191,COc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,270.0,nM,IC50
CHEMBL112191,COc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,1410.0,nM,IC50
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,1.0,nM,IC50
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,83.0,nM,IC50
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,353.0,nM,IC50
CHEMBL82585,O=C(Nc1ccccc1Cl)C(Cl)Cl,47000.0,nM,IC50
CHEMBL3349327,C[C@@](O)(C(=O)N1CCN(/C(=N/C#N)Oc2ccccc2)CC1)C(F)(F)F,6000.0,nM,IC50
CHEMBL314190,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1C(=O)C1CCCCC1,64.0,nM,IC50
CHEMBL136708,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2OC[C@@H]1O,40.74,nM,IC50
CHEMBL283161,CC(/N=c1\c(O)c(O)\c1=N/c1cccc(C#N)c1)C(C)(C)C,3050.0,nM,IC50
CHEMBL3350737,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCCN=C(N)N)C(=O)O,3548.13,nM,IC50
CHEMBL3350737,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCCN=C(N)N)C(=O)O,3600.0,nM,IC50
CHEMBL3350737,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCCN=C(N)N)C(=O)O,1400.0,nM,IC50
CHEMBL328892,C[C@](O)(C(=O)NC1CCCCC1)C(F)(F)F,200000.0,nM,IC50
CHEMBL72086,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N,0.06,nM,IC50
CHEMBL113444,O=C(O)C1=C(C(=O)Oc2ccc(F)cc2F)CCC1,1.4,nM,IC50
CHEMBL367276,CCCCNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)CC)C(C)C)C(C)C,1630.0,nM,IC50
CHEMBL112278,O=C(O)C1=C(C(=O)Nc2ccc(F)c(F)c2F)CCC1,0.9,nM,IC50
CHEMBL82399,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C3CC=CCC23)cc1OCCCCOc1ccc(C(=O)O)cc1,0.3162,nM,IC50
CHEMBL43957,CS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,512.86,nM,IC50
CHEMBL320961,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,2884.03,nM,IC50
CHEMBL110876,Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,1096.48,nM,IC50
CHEMBL320926,Cc1ncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)s1,426.58,nM,IC50
CHEMBL324863,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl,141.25,nM,IC50
CHEMBL405623,CS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,20.89,nM,IC50
CHEMBL111787,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CCC2)cc1,18.2,nM,IC50
CHEMBL291912,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2)cc1,257.04,nM,IC50
CHEMBL282085,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,15.14,nM,IC50
CHEMBL88532,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1F,1.995,nM,IC50
CHEMBL553129,Br.Cc1c(O)noc1C1CCNCC1,26000.0,nM,IC50
CHEMBL112483,Nc1nonc1-n1nnc(C(=O)NCc2ccncc2)c1CN1CCCCC1,9300.0,nM,IC50
CHEMBL324093,CS(=O)(=O)c1ccc(-c2cnc(Br)n2-c2ccc(F)cc2)cc1,48.0,nM,IC50
CHEMBL325298,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,6.0,nM,IC50
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,123.0,nM,IC50
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,6500.0,nM,IC50
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,500.0,nM,IC50
CHEMBL130702,CC(C)N(C)c1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,9100.0,nM,IC50
CHEMBL130702,CC(C)N(C)c1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,19900.0,nM,IC50
CHEMBL130228,CN(C)CCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,20900.0,nM,IC50
CHEMBL131056,COc1cccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,5200.0,nM,IC50
CHEMBL131056,COc1cccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,1000.0,nM,IC50
CHEMBL444600,CC(C)Nc1nc(Cl)c(-c2cccc(N)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,20.0,nM,IC50
CHEMBL444600,CC(C)Nc1nc(Cl)c(-c2cccc(N)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,6980.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,6210.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,6930.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,904.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,4020.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,7100.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,8910.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,8160.0,nM,IC50
CHEMBL136186,CC1=C[C@H]2OC3C[C@@H](OC(=O)/C=C\C=C\[C@H](O)[C@@H](C)O)[C@](C)([C@@]2(COC(=O)/C=C(\C)CCO)CC1)[C@]31CO1,5490.0,nM,IC50
CHEMBL68216,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCC(O)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,0.72,nM,IC50
CHEMBL68216,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCC(O)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,0.7,nM,IC50
CHEMBL68216,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCC(O)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,18000.0,nM,IC50
CHEMBL123756,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCN(C)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,0.49,nM,IC50
CHEMBL123756,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCN(C)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,0.32,nM,IC50
CHEMBL123756,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCN(C)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,13000.0,nM,IC50
CHEMBL123756,C#CCN(Cc1cc2c(=O)n(C)c(CN3CCN(C)CC3)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,3000.0,nM,IC50
CHEMBL543365,Br.CCc1c(O)noc1C1CCNCC1,10300.0,nM,IC50
CHEMBL542665,Br.CCCc1c(O)noc1C1CCNCC1,4600.0,nM,IC50
CHEMBL310038,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)sc2c1,3400.0,nM,IC50
CHEMBL310038,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)sc2c1,520.0,nM,IC50
CHEMBL131752,O=C(NO)N/N=C/c1cccc([N+](=O)[O-])c1,399300.0,nM,IC50
CHEMBL134041,COc1ccc(/C=N/NC(=O)NO)c(O)c1,60200.0,nM,IC50
CHEMBL132717,O=C(NO)N/N=C/c1c[nH]c2ccccc12,476600.0,nM,IC50
CHEMBL165221,CCCCCCCCCCCCCC=C1CCC(OCCOP(=O)([O-])OCC[N+](C)(C)C)CC1,5250.0,nM,IC50
CHEMBL165221,CCCCCCCCCCCCCC=C1CCC(OCCOP(=O)([O-])OCC[N+](C)(C)C)CC1,3910.0,nM,IC50
CHEMBL349612,CCCCCCCCCCCCCC=C1CCC(OCCOP(=O)([O-])OCC[N+]2(C)CCCCC2)CC1,11400.0,nM,IC50
CHEMBL349612,CCCCCCCCCCCCCC=C1CCC(OCCOP(=O)([O-])OCC[N+]2(C)CCCCC2)CC1,29700.0,nM,IC50
CHEMBL164900,C[N+]1(CCOP(=O)([O-])OCCCCCCCCCCC=C2C3CC4CC(C3)CC2C4)CCOCC1,6640.0,nM,IC50
CHEMBL164900,C[N+]1(CCOP(=O)([O-])OCCCCCCCCCCC=C2C3CC4CC(C3)CC2C4)CCOCC1,5090.0,nM,IC50
CHEMBL289999,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)CN1CCC=C(C(=O)O)C1,9140.0,nM,IC50
CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,91.0,nM,IC50
CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,43.0,nM,IC50
CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,1680.0,nM,IC50
CHEMBL433211,O=c1c(-c2ccc(F)cc2)c(-c2ccnc(Nc3c(F)cccc3F)n2)n2n1CCC2,6.0,nM,IC50
CHEMBL341284,Cc1ccc(S(=O)(=O)n2nc(C(C)C)c(CC[C@H]3C[C@H](O)CC(=O)O3)c2-c2ccc(F)cc2)cc1,660.0,nM,IC50
CHEMBL2304072,Cn1nnnc1C(C=C=C[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+],5700.0,nM,IC50
CHEMBL319739,CC(C)n1nnnc1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+],14000.0,nM,IC50
CHEMBL323373,CC(C)(C)n1nnc(C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c2ccc(F)cc2)c2ccc(F)cc2)n1.[Na+],3700.0,nM,IC50
CHEMBL105134,Cn1c(=O)c2nc(C3CC3)[nH]c2n(C)c1=O,42.0,nM,IC50
CHEMBL162919,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(C)C)C(=O)O,340000.0,nM,IC50
CHEMBL162919,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(C)C)C(=O)O,60000.0,nM,IC50
CHEMBL423453,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](C)NC(=O)CCc1ccc(O)cc1)C(C)C)C(C)C)C(=O)O,33000.0,nM,IC50
